conf_join_type,use_points,type_code,use_api_count,status,use_grade,released_time,catalogStatistic,update_time,use_scores,conf_extend_field,conf_cata_magnitude,conf_datafile_sample_num,contact_name,cata_id,cata_code,creator_name,contact_email,group_id,cata_title,cataLogConfigures,contact_phone,cata_type,subject_cata_type,file_count,cata_version,cataLogGroups,conf_download_enable,cata_tags,conf_data_update_time,open_scope,region_code,audience_type,use_comments,conf_offline_time,conf_released_time,deleteColumnIds,task_count,data_count,use_task_count,conf_update_time,cataLogIndustrys,conf_contact_ispublic,link_id,standard_id,cata_logo,shared_type,org_name,conf_create_time,use_file_count,conf_use_type,conf_update_cycle,description,api_count,apply_count,conf_is_view,cata_encryption_level,conf_update_cycle_user,use_favs,conf_data_scope,shared_scope,creator,group_name,use_visit,columns,conf_datafile_type,open_type,use_data_count,cata_items,conf_datafile_generate_rule,org_code,group_type,parent_id,cata_language,conf_catalog_format,conf_status,conf_datafile_update_time 
1,0,,0,2,0.0,2017-05-02 14:20:52,"['子属性：', 'use_favs', 'apply_count', 'use_points', 'data_count', 'use_task_count', 'use_api_count', 'update_time', 'task_count', 'use_data_count', 'file_count', 'use_grade', 'api_count', 'use_visit', 'use_file_count', 'audience_type', 'use_scores', 'use_comments', 'cata_id']","['2017-05-02 14:20:40', '2017-05-02 14:19:22', None]",0,,2,,,"['37112', '37112', None]",FS_KF_ZW_SHJBHJ_003,,,sub-6,辐射安全许可证核发,,,10,,4,,"['子属性：', 'group_name', 'group_id', 'update_time', 'description', 'link_id', 'group_type', 'cata_id']",0,"地方编码,许可内容,当前,姓名,许可机关,行政,当前状态,行政相对人社会信用代码,代码,组织,截止,地方,机关,行政相对人名称,书文,许可截止期,编码,名称,核发,信用,备注,审批,安全,辐射,状态,项目,相对,法定代表,决定,项目名称,许可决定日期,行政相对人组织机构代码,类别,法定代表人姓名,日期,行政许可决定书文号,审批类别,机构,许可证",2017-09-23 14:56:47,,440600,,0,,2017-05-02 14:20:52,,0,63,0,2017-05-02 14:20:40,['子元素：'],,37128,,http://www.fsdata.gov.cn/rcservice/doc?doc_id=2652,2,市环境保护局,2017-02-19 13:04:36,1,"1,2,3,",1,"[None, '辐射安全许可证核发，包括行政许可决定书文号、项目名称、审批类别、许可内容、行政相对人名称、行政相对人社会信用代码、行政相对人组织机构代码、法定代表人姓名、许可决定日期、许可截止期、许可机关、当前状态、地方编码、备注等内容。']",2,,1,,,0,,,1,公共安全,49,,,无条件开放,0,行政许可决定书文号|项目名称|审批类别|许可内容|行政相对人名称|行政相对人社会信用代码|行政相对人组织机构代码|法定代表人姓名|许可决定日期|许可截止期|许可机关|当前状态|地方编码|备注,,4406003011,10,,,"1,2,3,4,",4,2017-10-10 18:32:34
1,0,,0,2,0.0,2017-05-02 13:59:31,"['子属性：', 'use_favs', 'apply_count', 'use_points', 'data_count', 'use_task_count', 'use_api_count', 'update_time', 'task_count', 'use_data_count', 'file_count', 'use_grade', 'api_count', 'use_visit', 'use_file_count', 'audience_type', 'use_scores', 'use_comments', 'cata_id']","['2017-05-02 13:59:20', '2017-05-02 13:58:33', None]",0,,1,,,"['37745', '37745', None]",FS_KF_ZW_SZJGLJ_010,,,sub-9,市已获许可液化气供应站信息表,,,10,,4,,"['子属性：', 'group_name', 'group_id', 'update_time', 'description', 'link_id', 'group_type', 'cata_id']",0,"电话,服务电话,供应站,名称,信息,地址,已获,许可,液化气,服务,经度,纬度",2017-09-23 14:56:47,,440600,,0,2017-05-02 13:57:53,2017-05-02 13:59:31,,0,160,0,2017-05-02 13:59:20,['子元素：'],,37750,,http://www.fsdata.gov.cn/rcservice/doc?doc_id=2650,2,市住房和城乡建设管理局,2017-03-07 20:09:00,1,"1,2,3,4,",1,"[None, '市已获许可液化气供应站信息表，包括名称、地址、服务电话、经度、纬度等内容。']",2,,1,,,0,,,1,民生服务,30,,,无条件开放,0,名称|地址|服务电话|经度|纬度,,4406003012,10,,,"1,2,3,4,",4,2017-10-10 18:32:35
1,0,,0,2,0.0,2017-05-05 11:41:16,"['子属性：', 'use_favs', 'apply_count', 'use_points', 'data_count', 'use_task_count', 'use_api_count', 'update_time', 'task_count', 'use_data_count', 'file_count', 'use_grade', 'api_count', 'use_visit', 'use_file_count', 'audience_type', 'use_scores', 'use_comments', 'cata_id']","['2017-05-05 11:41:04', '2017-05-05 11:39:17', None]",0,,2,,,"['40607', '40607', None]",FS_KF_ZW_SWSJSJ_013,,,sub-5,各区、县级市计划生育情况（年度）,,,10,,4,,"['子属性：', 'group_name', 'group_id', 'update_time', 'description', 'link_id', 'group_type', 'cata_id']",0,"县级,已婚,独生子女领证率,节育率,已婚育龄妇女人数,晚婚,政策生育率,政策,情况,妇女,区县,计划生育,节育,晚婚率,多孩率,领证,内容,人数,二孩率,一孩率,年度,独生子女,育龄,生育",2017-09-23 14:56:47,,440600,,0,,2017-05-05 11:41:16,,0,2,0,2017-05-05 11:41:04,['子元素：'],,40618,,http://www.fsdata.gov.cn/rcservice/doc?doc_id=2680,2,市卫生和计划生育局,2017-02-20 10:43:04,1,"1,2,3,",7,"[None, '各区、县级市计划生育情况（年度），包括年份、区县、已婚育龄妇女人数、晚婚率、节育率、政策生育率、一孩率、二孩率、多孩率、独生子女领证率等内容。']",2,,1,,,0,,,1,社会发展,50,,,无条件开放,0,年份|区县|已婚育龄妇女人数|晚婚率|节育率|政策生育率|一孩率|二孩率|多孩率|独生子女领证率,,4406003018,10,,,"1,2,3,4,",4,2017-10-10 18:30:45
1,0,,0,2,0.0,2017-05-04 11:39:22,"['子属性：', 'use_favs', 'apply_count', 'use_points', 'data_count', 'use_task_count', 'use_api_count', 'update_time', 'task_count', 'use_data_count', 'file_count', 'use_grade', 'api_count', 'use_visit', 'use_file_count', 'audience_type', 'use_scores', 'use_comments', 'cata_id']","['2017-05-04 11:38:40', '2017-05-04 11:36:12', None]",0,,1,,,"['78903', '78903', None]",FS_KF_ZW_SGSHJ_024,null,,sub-10,高管人员信息,,,10,,4,,"['子属性：', 'group_name', 'group_id', 'update_time', 'description', 'link_id', 'group_type', 'cata_id']",0,"姓名,产生方式,代码,状态,主体身份代码,身份,记录,自然人编码,产生,职务,自然人姓名,主体记录状态,编码,信息,方式,主体,自然人,管人",2017-09-23 14:56:47,,440600,,0,,2017-05-04 11:39:22,,0,1004187,0,2017-05-04 11:38:40,['子元素：'],,78912,,http://www.fsdata.gov.cn/rcservice/doc?doc_id=2679,2,市工商行政管理局,2017-05-04 11:38:40,4,"1,2,3,",2,"[None, '高管人员信息，包括自然人编码、自然人姓名、产生方式、职务、主体记录状态、主体身份代码登内容。']",2,,1,,,0,,,1,机构团体,94,,,无条件开放,0,自然人编码|自然人姓名|产生方式|职务|主体记录状态|主体身份代码,,4406003021,10,,,"1,2,3,4,",4,2017-10-10 18:30:45
1,0,,0,2,0.0,2017-05-04 09:48:22,"['子属性：', 'use_favs', 'apply_count', 'use_points', 'data_count', 'use_task_count', 'use_api_count', 'update_time', 'task_count', 'use_data_count', 'file_count', 'use_grade', 'api_count', 'use_visit', 'use_file_count', 'audience_type', 'use_scores', 'use_comments', 'cata_id']","['2017-05-04 09:47:40', '2017-05-04 09:46:43', None]",0,,1,,,"['78885', '78885', None]",FS_KF_ZW_SGSHJ_013,null,,sub-2,企业吊销信息,,,10,,4,,"['子属性：', 'group_name', 'group_id', 'update_time', 'description', 'link_id', 'group_type', 'cata_id']",0,"原因,企业,企业注册号,信息,吊销,吊销日期,注册,日期,吊销原因",2017-09-23 14:56:47,,440600,,0,,2017-05-04 09:48:22,,0,289934,0,2017-05-04 09:47:40,['子元素：'],,78891,,http://www.fsdata.gov.cn/rcservice/doc?doc_id=2674,2,市工商行政管理局,2017-05-04 09:47:40,10,"1,2,3,",2,"[None, '企业吊销信息，包括吊销原因、吊销日期、企业注册号等内容。']",2,,1,,,0,,,1,经济建设,109,,,无条件开放,0,吊销原因|吊销日期|企业注册号,,4406003021,10,,,"1,2,3,4,",4,2017-10-10 18:32:17
1,0,,0,2,0.0,2017-05-04 09:37:40,"['子属性：', 'use_favs', 'apply_count', 'use_points', 'data_count', 'use_task_count', 'use_api_count', 'update_time', 'task_count', 'use_data_count', 'file_count', 'use_grade', 'api_count', 'use_visit', 'use_file_count', 'audience_type', 'use_scores', 'use_comments', 'cata_id']","['2017-05-04 09:37:04', '2017-05-04 09:35:59', None]",0,,1,,,"['78854', '78854', None]",FS_KF_ZW_SGSHJ_014,null,,sub-2,企业驰名商标、著名商标信息,,,10,,4,,"['子属性：', 'group_name', 'group_id', 'update_time', 'description', 'link_id', 'group_type', 'cata_id']",0,"使用商品或服务项目,区域,企业,编号,商标注册人,商品,商标注册,时间,著名商标,服务项目,认定商标,商标,使用,类别,驰名商标,信息,认定时间,认定",2017-09-23 14:56:47,,440600,,0,,2017-05-04 09:37:40,,0,129,0,2017-05-04 09:37:04,['子元素：'],,78864,,http://www.fsdata.gov.cn/rcservice/doc?doc_id=2673,2,市工商行政管理局,2017-05-04 09:37:04,11,"1,2,3,",2,"[None, '企业驰名商标、著名商标信息,包括编号、使用商品或服务项目、类别、商标注册人、认定时间、区域、认定商标登内容。']",2,,1,,,0,,,1,经济建设,103,,,无条件开放,0,编号|使用商品或服务项目|类别|商标注册人|认定时间|区域|认定商标,,4406003021,10,,,"1,2,3,4,",4,2017-10-10 18:32:34
1,0,,0,2,0.0,2017-05-02 14:20:52,"['子属性：', 'use_favs', 'apply_count', 'use_points', 'data_count', 'use_task_count', 'use_api_count', 'update_time', 'task_count', 'use_data_count', 'file_count', 'use_grade', 'api_count', 'use_visit', 'use_file_count', 'audience_type', 'use_scores', 'use_comments', 'cata_id']","['2017-05-02 14:20:40', '2017-05-02 14:19:22', None]",0,,2,,,"['37112', '37112', None]",FS_KF_ZW_SHJBHJ_003,,,sub-6,辐射安全许可证核发,,,10,,4,,"['子属性：', 'group_name', 'group_id', 'update_time', 'description', 'link_id', 'group_type', 'cata_id']",0,"地方编码,许可内容,当前,姓名,许可机关,行政,当前状态,行政相对人社会信用代码,代码,组织,截止,地方,机关,行政相对人名称,书文,许可截止期,编码,名称,核发,信用,备注,审批,安全,辐射,状态,项目,相对,法定代表,决定,项目名称,许可决定日期,行政相对人组织机构代码,类别,法定代表人姓名,日期,行政许可决定书文号,审批类别,机构,许可证",2017-09-23 14:56:47,,440600,,0,,2017-05-02 14:20:52,,0,63,0,2017-05-02 14:20:40,['子元素：'],,37128,,http://www.fsdata.gov.cn/rcservice/doc?doc_id=2652,2,市环境保护局,2017-02-19 13:04:36,1,"1,2,3,",1,"[None, '辐射安全许可证核发，包括行政许可决定书文号、项目名称、审批类别、许可内容、行政相对人名称、行政相对人社会信用代码、行政相对人组织机构代码、法定代表人姓名、许可决定日期、许可截止期、许可机关、当前状态、地方编码、备注等内容。']",2,,1,,,0,,,1,公共安全,49,,,无条件开放,0,行政许可决定书文号|项目名称|审批类别|许可内容|行政相对人名称|行政相对人社会信用代码|行政相对人组织机构代码|法定代表人姓名|许可决定日期|许可截止期|许可机关|当前状态|地方编码|备注,,4406003011,10,,,"1,2,3,4,",4,2017-10-10 18:32:34
1,0,,0,2,0.0,2017-05-02 13:59:31,"['子属性：', 'use_favs', 'apply_count', 'use_points', 'data_count', 'use_task_count', 'use_api_count', 'update_time', 'task_count', 'use_data_count', 'file_count', 'use_grade', 'api_count', 'use_visit', 'use_file_count', 'audience_type', 'use_scores', 'use_comments', 'cata_id']","['2017-05-02 13:59:20', '2017-05-02 13:58:33', None]",0,,1,,,"['37745', '37745', None]",FS_KF_ZW_SZJGLJ_010,,,sub-9,市已获许可液化气供应站信息表,,,10,,4,,"['子属性：', 'group_name', 'group_id', 'update_time', 'description', 'link_id', 'group_type', 'cata_id']",0,"电话,服务电话,供应站,名称,信息,地址,已获,许可,液化气,服务,经度,纬度",2017-09-23 14:56:47,,440600,,0,2017-05-02 13:57:53,2017-05-02 13:59:31,,0,160,0,2017-05-02 13:59:20,['子元素：'],,37750,,http://www.fsdata.gov.cn/rcservice/doc?doc_id=2650,2,市住房和城乡建设管理局,2017-03-07 20:09:00,1,"1,2,3,4,",1,"[None, '市已获许可液化气供应站信息表，包括名称、地址、服务电话、经度、纬度等内容。']",2,,1,,,0,,,1,民生服务,30,,,无条件开放,0,名称|地址|服务电话|经度|纬度,,4406003012,10,,,"1,2,3,4,",4,2017-10-10 18:32:35
1,0,,0,2,0.0,2017-05-05 11:41:16,"['子属性：', 'use_favs', 'apply_count', 'use_points', 'data_count', 'use_task_count', 'use_api_count', 'update_time', 'task_count', 'use_data_count', 'file_count', 'use_grade', 'api_count', 'use_visit', 'use_file_count', 'audience_type', 'use_scores', 'use_comments', 'cata_id']","['2017-05-05 11:41:04', '2017-05-05 11:39:17', None]",0,,2,,,"['40607', '40607', None]",FS_KF_ZW_SWSJSJ_013,,,sub-5,各区、县级市计划生育情况（年度）,,,10,,4,,"['子属性：', 'group_name', 'group_id', 'update_time', 'description', 'link_id', 'group_type', 'cata_id']",0,"县级,已婚,独生子女领证率,节育率,已婚育龄妇女人数,晚婚,政策生育率,政策,情况,妇女,区县,计划生育,节育,晚婚率,多孩率,领证,内容,人数,二孩率,一孩率,年度,独生子女,育龄,生育",2017-09-23 14:56:47,,440600,,0,,2017-05-05 11:41:16,,0,2,0,2017-05-05 11:41:04,['子元素：'],,40618,,http://www.fsdata.gov.cn/rcservice/doc?doc_id=2680,2,市卫生和计划生育局,2017-02-20 10:43:04,1,"1,2,3,",7,"[None, '各区、县级市计划生育情况（年度），包括年份、区县、已婚育龄妇女人数、晚婚率、节育率、政策生育率、一孩率、二孩率、多孩率、独生子女领证率等内容。']",2,,1,,,0,,,1,社会发展,50,,,无条件开放,0,年份|区县|已婚育龄妇女人数|晚婚率|节育率|政策生育率|一孩率|二孩率|多孩率|独生子女领证率,,4406003018,10,,,"1,2,3,4,",4,2017-10-10 18:30:45
1,0,,0,2,0.0,2017-05-04 11:39:22,"['子属性：', 'use_favs', 'apply_count', 'use_points', 'data_count', 'use_task_count', 'use_api_count', 'update_time', 'task_count', 'use_data_count', 'file_count', 'use_grade', 'api_count', 'use_visit', 'use_file_count', 'audience_type', 'use_scores', 'use_comments', 'cata_id']","['2017-05-04 11:38:40', '2017-05-04 11:36:12', None]",0,,1,,,"['78903', '78903', None]",FS_KF_ZW_SGSHJ_024,null,,sub-10,高管人员信息,,,10,,4,,"['子属性：', 'group_name', 'group_id', 'update_time', 'description', 'link_id', 'group_type', 'cata_id']",0,"姓名,产生方式,代码,状态,主体身份代码,身份,记录,自然人编码,产生,职务,自然人姓名,主体记录状态,编码,信息,方式,主体,自然人,管人",2017-09-23 14:56:47,,440600,,0,,2017-05-04 11:39:22,,0,1004187,0,2017-05-04 11:38:40,['子元素：'],,78912,,http://www.fsdata.gov.cn/rcservice/doc?doc_id=2679,2,市工商行政管理局,2017-05-04 11:38:40,4,"1,2,3,",2,"[None, '高管人员信息，包括自然人编码、自然人姓名、产生方式、职务、主体记录状态、主体身份代码登内容。']",2,,1,,,0,,,1,机构团体,94,,,无条件开放,0,自然人编码|自然人姓名|产生方式|职务|主体记录状态|主体身份代码,,4406003021,10,,,"1,2,3,4,",4,2017-10-10 18:30:45
1,0,,0,2,0.0,2017-05-04 09:48:22,"['子属性：', 'use_favs', 'apply_count', 'use_points', 'data_count', 'use_task_count', 'use_api_count', 'update_time', 'task_count', 'use_data_count', 'file_count', 'use_grade', 'api_count', 'use_visit', 'use_file_count', 'audience_type', 'use_scores', 'use_comments', 'cata_id']","['2017-05-04 09:47:40', '2017-05-04 09:46:43', None]",0,,1,,,"['78885', '78885', None]",FS_KF_ZW_SGSHJ_013,null,,sub-2,企业吊销信息,,,10,,4,,"['子属性：', 'group_name', 'group_id', 'update_time', 'description', 'link_id', 'group_type', 'cata_id']",0,"原因,企业,企业注册号,信息,吊销,吊销日期,注册,日期,吊销原因",2017-09-23 14:56:47,,440600,,0,,2017-05-04 09:48:22,,0,289934,0,2017-05-04 09:47:40,['子元素：'],,78891,,http://www.fsdata.gov.cn/rcservice/doc?doc_id=2674,2,市工商行政管理局,2017-05-04 09:47:40,10,"1,2,3,",2,"[None, '企业吊销信息，包括吊销原因、吊销日期、企业注册号等内容。']",2,,1,,,0,,,1,经济建设,109,,,无条件开放,0,吊销原因|吊销日期|企业注册号,,4406003021,10,,,"1,2,3,4,",4,2017-10-10 18:32:17
1,0,,0,2,0.0,2017-05-04 09:37:40,"['子属性：', 'use_favs', 'apply_count', 'use_points', 'data_count', 'use_task_count', 'use_api_count', 'update_time', 'task_count', 'use_data_count', 'file_count', 'use_grade', 'api_count', 'use_visit', 'use_file_count', 'audience_type', 'use_scores', 'use_comments', 'cata_id']","['2017-05-04 09:37:04', '2017-05-04 09:35:59', None]",0,,1,,,"['78854', '78854', None]",FS_KF_ZW_SGSHJ_014,null,,sub-2,企业驰名商标、著名商标信息,,,10,,4,,"['子属性：', 'group_name', 'group_id', 'update_time', 'description', 'link_id', 'group_type', 'cata_id']",0,"使用商品或服务项目,区域,企业,编号,商标注册人,商品,商标注册,时间,著名商标,服务项目,认定商标,商标,使用,类别,驰名商标,信息,认定时间,认定",2017-09-23 14:56:47,,440600,,0,,2017-05-04 09:37:40,,0,129,0,2017-05-04 09:37:04,['子元素：'],,78864,,http://www.fsdata.gov.cn/rcservice/doc?doc_id=2673,2,市工商行政管理局,2017-05-04 09:37:04,11,"1,2,3,",2,"[None, '企业驰名商标、著名商标信息,包括编号、使用商品或服务项目、类别、商标注册人、认定时间、区域、认定商标登内容。']",2,,1,,,0,,,1,经济建设,103,,,无条件开放,0,编号|使用商品或服务项目|类别|商标注册人|认定时间|区域|认定商标,,4406003021,10,,,"1,2,3,4,",4,2017-10-10 18:32:34
1,0,,0,2,0.0,2017-05-02 14:20:52,"['子属性：', 'use_favs', 'apply_count', 'use_points', 'data_count', 'use_task_count', 'use_api_count', 'update_time', 'task_count', 'use_data_count', 'file_count', 'use_grade', 'api_count', 'use_visit', 'use_file_count', 'audience_type', 'use_scores', 'use_comments', 'cata_id']","['2017-05-02 14:20:40', '2017-05-02 14:19:22', None]",0,,2,,,"['37112', '37112', None]",FS_KF_ZW_SHJBHJ_003,,,sub-6,辐射安全许可证核发,,,10,,4,,"['子属性：', 'group_name', 'group_id', 'update_time', 'description', 'link_id', 'group_type', 'cata_id']",0,"地方编码,许可内容,当前,姓名,许可机关,行政,当前状态,行政相对人社会信用代码,代码,组织,截止,地方,机关,行政相对人名称,书文,许可截止期,编码,名称,核发,信用,备注,审批,安全,辐射,状态,项目,相对,法定代表,决定,项目名称,许可决定日期,行政相对人组织机构代码,类别,法定代表人姓名,日期,行政许可决定书文号,审批类别,机构,许可证",2017-09-23 14:56:47,,440600,,0,,2017-05-02 14:20:52,,0,63,0,2017-05-02 14:20:40,['子元素：'],,37128,,http://www.fsdata.gov.cn/rcservice/doc?doc_id=2652,2,市环境保护局,2017-02-19 13:04:36,1,"1,2,3,",1,"[None, '辐射安全许可证核发，包括行政许可决定书文号、项目名称、审批类别、许可内容、行政相对人名称、行政相对人社会信用代码、行政相对人组织机构代码、法定代表人姓名、许可决定日期、许可截止期、许可机关、当前状态、地方编码、备注等内容。']",2,,1,,,0,,,1,公共安全,49,,,无条件开放,0,行政许可决定书文号|项目名称|审批类别|许可内容|行政相对人名称|行政相对人社会信用代码|行政相对人组织机构代码|法定代表人姓名|许可决定日期|许可截止期|许可机关|当前状态|地方编码|备注,,4406003011,10,,,"1,2,3,4,",4,2017-10-10 18:32:34
